"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE"
"C10160",0.00559025365827092,0.636364,0.0502271940802091,0.0193696218835291,0.0743817777777778,0,1,0.5,1,0,0,0.128491620111732,0.131886477462437,0.0507413346941931,0.00124758299098252,0.636364,1
"C10161",0.00628892677657438,0.363636,0.0379150959113222,0,0.0826373333333333,0,0.333333,0,0.25,0,0,0.0111731843575419,0.666110183639399,0.0612014660185638,0.00378090402377118,0.25,1
"C10163",0.091083200310443,1,0,0,0,0.00140601975648124,0,0,0,0.111111333333333,0.016260162601626,0,0.0584307178631052,0.00716511570032233,0.0370124256007454,0,1
"C10164",0.145235947965502,1,0.148519042887203,0.124807507129933,0.0976,0,1,1,0.666667,0,0,0.215083798882682,0.365609348914858,0.283378096730405,0.0138484763047738,0.25,1
"C10165",0.0549473715534421,1,0.00601555029948264,0.00723726578551934,0,0.00198526398796058,0.083333,0.083333,0,0.0555553333333333,0.00813008130081301,0.00558659217877095,0.0383973288814691,0.00866216775979385,0.00474855544821534,0,1
"C10166",0.143745615743711,1,0,0,0,0.00911575267090002,0,0,0,0.277778,0.040650406504065,0,0.0984974958263773,0.0153540312434614,0.00944660934566662,0,1
"C10167",0.210827545803458,1,0,0,0,0.0209676426775566,0,0,0,0.0555553333333333,0.00813008130081301,0,0.282136894824708,0.0198956426398361,0.0154062229292211,0,1
"C10168",0.0457681371300173,1,0.0132183051360361,0.00282130700113466,0.0236986666666667,0,1,0.083333,1,0,0,0.0754189944134078,0.0383973288814691,0.0219007395443672,0.00272594753748004,0,1
"C10169",0.0845469982758977,1,0.0113620490554872,0.0128955809745776,0.00140222222222222,0,0.25,0.083333,0.166667,0,0,0.0139664804469274,0.131886477462437,0.00833301235676718,0.00806199980977805,0,1
"C10170",0.00601759088392623,1,0.00958368925339272,0,0.020888,0,1,0,0.833333,0,0,0.0167597765363128,0.0317195325542571,0.00723677883608786,0.00112665371550514,0.5,0
"C10171",0.304602485599937,1,0,0,0,0.00784838093274612,0,0,0,0.0555553333333333,0.00813008130081301,0,0.215358931552588,0.0265433361971022,0.0258160614266434,0,1
"C10172",0.0432231233001121,0.363636,0.00268436285228439,0,0.00585066666666667,0,1,0,1,0,0,0.0335195530726257,0.265442404006678,0.0574909230641253,0.00318273087860063,0,1
"C10173",0.0312804184627011,1,0.103551886772254,0.106241344414119,0.0332271111111111,0.0302190678831955,0.916667,0.666667,0.75,0.0555553333333333,0.00813008130081301,0.11731843575419,0.499165275459099,0.0937789904628522,0.00316564554784312,0.916667,1
"C10174",0.0592404744336429,1,0.0188541620572937,0,0.0410933333333333,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.0237111252143976,0.0228648780886339,0,1
"C10175",0.0183499742387003,1,0.0402817561410102,0.0341868809224447,0.0258622222222222,0,0.666667,0.416667,0.333333,0,0,0.0474860335195531,0.131886477462437,0.0353886429041904,0.00218831120352154,0,1
"C10176",0.0441525998117823,0.666667,0,0,0,0.0778955162154037,0,0,0,0.148148,0.040650406504065,0,0.131886477462437,0.0713942152133024,0.00252796592989976,0,0.5
"C10177",0.0512490104992441,1,0.208430661198701,0.175200220797939,0.136887555555556,0.0343822956532039,1,1,0.833333,0.388888666666667,0.146341463414634,0.363128491620112,0.348914858096828,0.210826972464078,0.00454965648038576,0.75,1
"C10178",0.0012136175939267,0.363636,0.00611750877913489,0,0.0133333333333333,0,0.25,0,0.166667,0,0,0.00837988826815642,0.415692821368948,0.00575495010414152,0.000568455526102956,0.181818,1
"C10179",0.114882967327419,0.857143,0,0,0,0.082850175268831,0,0,0,0.190476,0.0731707317073171,0,0.0984974958263773,0.0280697721262115,0.00603807718877961,0.2,0.166666666666667
"C10180",0.628678460868165,1,0.11653854224252,0.114950841792143,0.0457537777777778,0.0345024940015671,1,1,1,0.111111333333333,0.024390243902439,0.251396648044693,0.465776293823038,0.0914695007636187,0.0417804751636657,0,1
"C10181",0.0844635886533191,1,0,0,0,0.00436464435035985,0,0,0,0.111111333333333,0.016260162601626,0,0.0584307178631052,0.00927648205725615,0.0053500899965068,0,1
"C10183",0.154031357108395,1,0,0,0,0.0432871153981043,0,0,0,0.388888666666667,0.105691056910569,0,0.0984974958263773,0.0479388859221656,0.0227694864043118,0,1
"C10184",0.017686155826616,1,0.0721009584708838,0.0396136036063663,0.0853822222222222,0,1,0.416667,0.916667,0,0,0.122905027932961,0.666110183639399,0.0554830867457121,0.00243712814373026,1,1
"C10185",0.00190285397996915,0.454545,0.00522251724474746,0,0.0113826666666667,0,0.416667,0,0.416667,0,0,0.0139664804469274,0.175292153589316,0.0163900297359037,0.00247385464534409,0.166667,1
"C10186",0.0474342927849809,1,0.0550061919384693,0.00369223220583275,0.113199111111111,0,1,0.333333,1,0,0,0.108938547486034,0.0818030050083473,0.0332432800714235,0.00397012958665944,0,1
"C10188",0.151301403228355,1,0.00238582842386261,0,0.0052,0.374682638207874,0.25,0,0.166667,0.5,0.227642276422764,0.00837988826815642,0.148580968280467,0.341113836000583,0.0121927206687395,0.166667,1
"C10190",0.00616719159134239,1,0.0133306633806128,0.0120948204483425,0.00714355555555555,0,0.666667,0.416667,0.416667,0,0,0.0418994413407821,0.332220367278798,0.00870516849606206,0.00179054592228545,0,1
"C10191",0.00884952385705899,0.818182,0.0409679367090698,0,0.0892911111111111,0,0.833333,0,0.75,0,0,0.0614525139664804,0.0383973288814691,0.051510984328266,0.00258643179629173,0.142857,1
"C10192",0.0895868280128714,1,0.00301348482460185,0,0.006568,0.0351546097261142,0.166667,0,0.166667,0.166666666666667,0.032520325203252,0.00558659217877095,0.198664440734558,0.0233828810040659,0.00490243460712673,0,1
"C10193",0.0459264235380326,1,0.0105331266159145,0.00390248091017817,0.0158875555555556,0,1,0.333333,0.916667,0,0,0.0837988826815642,0.0283806343906511,0.0114290892633014,0.00908140517045476,0,1
"C10196",0.0507401518376601,1,0.00635099369753854,0.00764083535220338,0,0.0202803626541868,0.333333,0.333333,0,0.0555553333333333,0.00813008130081301,0.0418994413407821,0.0484140233722871,0.00547052606669186,0.00374681908829669,0,1
"C10197",0.00202779830007181,0.727273,0.00571783153889808,0.00687908246189702,0,0,0.25,0.25,0,0,0,0.00837988826815642,0.203672787979967,0.00501451658025325,0.000730053130505229,0.090909,1
"C10199",0.0021224051315205,0.363636,0.00161502231769161,0.00194302186512926,0,0.0346133407997741,0.083333,0.083333,0,0.0555553333333333,0.00813008130081301,0.00279329608938547,0.131886477462437,0.032487868244629,0.000324538045061742,0.083333,1
"C10200",0.286869575137934,1,0.0296356595296411,0,0.064592,0,0.5,0,0.5,0,0,0.0502793296089385,0.549248747913189,0.0272511936111553,0.0229724146269259,0,1
"C10201",0.209205204932353,1,0.0154271336392224,0.0185602747707688,0,0,0.5,0.5,0,0,0,0.0418994413407821,0.131886477462437,0.0219004342690857,0.0187312315765963,0,1
"C10202",0.293483464103934,1,0.0715208147216625,0.0148118617559569,0.129048888888889,0,0.916667,0.166667,0.833333,0,0,0.0949720670391061,0.382303839732888,0.027849128718658,0.023887559100215,0,1
"C10203",0.0147649179316794,0.818182,0.0645130044982042,0.00139348032751694,0.138084,0,0.75,0.083333,0.666667,0,0,0.100558659217877,0.265442404006678,0.0477680129530349,0.00244780069548994,0.888889,1
"C10204",0.00683981464450364,0.909091,0.0273899220568206,0.026564200067466,0.0115733333333333,0,1,1,0.583333,0,0,0.0921787709497207,0.499165275459099,0.0205733493289587,0.00238737596943989,0.545455,1
"C10205",0.103649666665031,1,0.0178019505472825,0.0214174001042657,0,0,0.166667,0.166667,0,0,0,0.0139664804469274,0.265442404006678,0.0106793711832742,0.00998170027061857,0,1
"C10206",0.299243733276706,1,0.00096962514149288,0,0.00211333333333333,0.0432678973543089,0.166667,0,0.166667,0.5,0.113821138211382,0.00558659217877095,0.198664440734558,0.0586838763663234,0.0453255930372912,0,1
"C10207",0.00226348712761769,0.454545,0.00754492749426636,0.00907724861234628,0,0,0.166667,0.166667,0,0,0,0.00558659217877095,0.766277128547579,0.0238953163204334,0.000899224545516874,0,1
"C10208",0.0297506656381751,0.909091,0.00827393062377994,0.00769726149222607,0.00408888888888889,0.0221619306487381,0.5,0.166667,0.416667,0.222222,0.0487804878048781,0.0335195530726257,0.0651085141903172,0.0246401872780243,0.00409696558264866,0,1
"C10209",0.00128798374925021,0.909091,0.00533528332324284,0,0.0116284444444444,0,0.833333,0,0.833333,0,0,0.0279329608938547,0.131886477462437,0.00742701777982724,0.00222185873488148,0.818182,1
"C10211",0.438485785401963,1,0.0405647928805248,0.0206765003526634,0.0509546666666667,0.0189607715354609,0.333333,0.166667,0.166667,0.0555553333333333,0.016260162601626,0.0223463687150838,0.465776293823038,0.0930740821373531,0.0334662082742901,0,1
"C10212",0.239444733316061,1,0.221219313301483,0.201367720567941,0.117355555555556,0,1,0.666667,1,0,0,0.343575418994413,0.248747913188648,0.185792578546306,0.0382855946868079,0,1
"C10213",0.000140582393577879,0.090909,0.00088479568642221,0,0.00192844444444444,0,0.083333,0,0.083333,0,0,0.00279329608938547,0.131886477462437,0.00256415702663919,0.000388461833239464,0.090909,1
"C10214",0.0824802246253256,1,0.0131591692178378,0.0158317029041062,0,0.0353294481328057,0.166667,0.166667,0,0.277778,0.0731707317073171,0.00558659217877095,0.0584307178631052,0.0510896734665806,0.0105776518679845,0,1
"C10215",0.378180149365042,1,0.0201286430529468,0.0211499892667668,0.00555555555555556,0.116014935967014,0.333333,0.333333,0.083333,0.166666666666667,0.130081300813008,0.0251396648044693,0.348914858096828,0.0382775386606077,0.0313059512512753,0,1
"C10216",0.33964385611234,1,0.0298562976796085,0.0240107945659174,0.0215746666666667,0.083752680580698,0.833333,0.583333,0.666667,0.277778,0.0813008130081301,0.0642458100558659,0.382303839732888,0.0326984840571122,0.0247021137238432,0,1
"C10217",0.00336503926588034,0.454545,0.0189031021275268,0.0147198626146156,0.0145333333333333,0,0.25,0.083333,0.166667,0,0,0.0111731843575419,0.165275459098498,0.0248438230433529,0.000772518931636934,0.222222,1
"C10218",0.295952301205122,1,0.00802657935214359,0.00377122880186452,0.0106622222222222,0.12587650197068,0.916667,0.916667,0.166667,0.5,0.195121951219512,0.0418994413407821,0.332220367278798,0.0378455577338442,0.0226621725181422,0,1
"C10219",0.192746901905649,1,0.0196881824208491,0.0214941887209053,0.003972,0,0.5,0.5,0.083333,0,0,0.0251396648044693,0.248747913188648,0.0204032656908261,0.0123220021865382,0,1
"C10220",0.129095119969552,0.818182,0,0,0,0.00216975039849069,0,0,0,0.0555553333333333,0.00813008130081301,0,0.248747913188648,0.0895791966509783,0.00847038101123529,0,1
"C10221",0.0403297457286369,1,0.00685997042796256,0.00825318163697139,0,0,0.75,0.75,0,0,0,0.0251396648044693,0.198664440734558,0.0186833563076816,0.00284019520756683,0,1
"C10222",0.0039724270640396,0.727273,0.0110115158024428,0,0.024,0,0.25,0,0.166667,0,0,0.00837988826815642,0.131886477462437,0.0108222052565745,0.000636607754501913,0,1
"C10224",0.0589047279399725,1,0.0179145127088186,0.00252936305927811,0.0344631111111111,0.00419303780644322,1,0.166667,0.916667,0.0555553333333333,0.00813008130081301,0.108938547486034,0.0484140233722871,0.0107013418752574,0.00617067312397616,0,1
"C10226",0.000397418207936413,0.545455,0.00294170605492666,0.00164568064031402,0.00343022222222222,0,0.333333,0.083333,0.166667,0,0,0.0195530726256983,0.382303839732888,0.00265491940559493,0.000988085476103761,0.111111,1
"C10227",0.107831048518086,1,0.0100704390352526,0.0108276856082677,0.00233333333333333,0.0368781630286229,0.5,0.333333,0.25,0.555555333333333,0.130081300813008,0.0279329608938547,0.0651085141903172,0.0551051074271891,0.0348310222277458,0,1
"C10228",0.127201297746583,1,0.0915727849979109,0.0847925419362753,0.0459751111111111,0.00400497216426787,1,0.916667,1,0.0555553333333333,0.00813008130081301,0.145251396648045,0.282136894824708,0.113632777621899,0.00762465206715979,0,1
"C10229",0.475111907393484,1,0.228154936921347,0.149631328774265,0.226198222222222,0,1,0.75,1,0,0,0.421787709497207,0.332220367278798,0.236475346363053,0.111473163406661,0,1
"C10230",0.160751546356443,1,0.0373004901959785,0.0439804961820356,0.00162222222222222,0,1,1,0.083333,0,0,0.0474860335195531,0.232053422370618,0.019147420160273,0.0129038710109882,0,1
"C10231",0.00218673979968142,0.857143,0.00154956497375487,0.00186427060014107,0,0,0.142857,0.142857,0,0,0,0.00279329608938547,0.0884808013355593,0.00136261666435693,0.00130071380521752,0,0.166666666666667
"C10232",0.285227298582445,1,0.037197716048489,0.0392176393020332,0.0100266666666667,0,1,0.916667,0.75,0,0,0.0642458100558659,0.482470784641068,0.029730368891951,0.0179370387722586,0,1
"C10233",0.345084084658364,1,0.190157050724548,0.228776595418443,0,0,0.333333,0.333333,0,0,0,0.0139664804469274,0.282136894824708,0.217593950523794,0.0238810626107202,0,1
"C10234",0.00149458708764444,1,0.00203916959304496,0.00245331043576927,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.131886477462437,0.00247862977176928,0.00137211863664961,0,1
"C10235",0.219429439208996,1,0.0291986654858515,0.0105661627158147,0.0444977777777778,0,1,0.416667,0.833333,0,0,0.108938547486034,0.131886477462437,0.0470115363692747,0.0506332111336839,0,1
"C10236",0.158535814749646,1,0.0460935933981477,0.0332749854334693,0.0401813333333333,0,0.833333,0.416667,0.75,0,0,0.0698324022346369,0.282136894824708,0.0431352383412443,0.00967468403928407,0,1
"C10237",0.0000549060753145095,0.333333,0,0,0,0.00989969235719597,0,0,0,0.074074,0.00813008130081301,0,0.0383973288814691,0.0210666705957722,0.000333976050222144,0.5,0.5
"C10238",0.143010523628727,0.909091,0.212287546566987,0.0284299426538686,0.411184444444444,0,0.75,0.666667,0.583333,0,0,0.114525139664804,0.649415692821369,0.191153929465925,0.00951070720351443,0.363636,1
"C10239",0.0562407001674413,1,0.0202020531582965,0.0118249563004079,0.0226088888888889,0,0.75,0.25,0.583333,0,0,0.0363128491620112,0.0450751252086811,0.00996162325623775,0.00573650987472462,0,1
"C10240",0.0146829103363936,1,0.0618871658132402,0,0.134885333333333,0,1,0,1,0,0,0.0335195530726257,0.0951585976627713,0.0577440369851301,0.0357732522427234,0.083333,1
"C10241",0.0659503588152225,1,0.0211830976495104,0.0254852341378147,0,0.023179875584563,0.916667,0.916667,0,0.0555553333333333,0.00813008130081301,0.058659217877095,0.18864774624374,0.0239623507029837,0.0055271954285534,0,1
"C10242",0.117095051321204,1,0.000930880919225026,0.00111993621392867,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0818030050083473,0.0106995553129872,0.00822174069284596,0,1
"C10243",0.124112370949424,1,0.0538744528143293,0.0340102425710693,0.055808,0.00559822554510806,0.833333,0.666667,0.75,0.0555553333333333,0.00813008130081301,0.114525139664804,0.0984974958263773,0.0362741987253348,0.0140752659584997,0,1
"C10245",0.40031347106892,1,0.00611750877913489,0,0.0133333333333333,0.0594165042527327,0.5,0,0.416667,0.166666666666667,0.024390243902439,0.0167597765363128,0.398998330550918,0.0389564040314856,0.023225411555783,0,1
"C10246",0.179674790015286,1,0.00258342395742866,0.00105197951485786,0.00372488888888889,0.00327429939610836,0.333333,0.083333,0.25,0.0555553333333333,0.00813008130081301,0.0139664804469274,0.348914858096828,0.0495921750277723,0.0127670921685315,0,1
"C10247",0.00256778108534647,0.545455,0.0050385841474548,0,0.0109817777777778,0.00386865625248429,0.5,0,0.416667,0.111111333333333,0.024390243902439,0.0195530726256983,0.181969949916528,0.00807440263292603,0.000914877583912296,0,1
"C10248",0.0984457621359659,1,0.00613993964465839,0.00203624766168849,0.00969333333333333,0,0.583333,0.166667,0.333333,0,0,0.0279329608938547,0.0634390651085142,0.0115715288091114,0.0142530484953871,0,1
"C10250",0.0124577887858418,0.636364,0.0491454146110988,0.0409825508295256,0.0328697777777778,0,0.5,0.083333,0.333333,0,0,0.0418994413407821,0.131886477462437,0.0744000643472188,0.00222312060911017,1,1
"C10251",0.0668444061355399,1,0.109099447650132,0.117350179398326,0.0251933333333333,0,1,1,0.916667,0,0,0.282122905027933,0.265442404006678,0.11485386275894,0.00416571183361276,0.166667,1
"C10252",0.0293269252460872,1,0.0128473801870612,0.0154565917384771,0,0,0.090909,0.090909,0,0,0,0.00279329608938547,0.181969949916528,0.0083996649480602,0.00279232004092577,0,0.833333333333333
"C10253",0.147780662159925,1,0.0651971458966708,0.0510293477260879,0.0496542222222222,0,1,0.666667,1,0,0,0.136871508379888,0.0984974958263773,0.0704718068653616,0.0173922869544408,0,1
"C10254",0.000423302701631973,0.363636,0.0027120955587498,0,0.00591111111111111,0,0.25,0,0.166667,0,0,0.00837988826815642,0.0984974958263773,0.00257412295152856,0.000542069077003048,0.181818,1
"C10255",0.0228881463329541,1,0.033567994172869,0.0251076696617498,0.0276773333333333,0,1,0.583333,0.75,0,0,0.0921787709497207,0.398998330550918,0.020815379493899,0.00309661041975435,0,1
"C10256",0.000335574043105634,1,0.00162440249781962,0,0.00354044444444444,0,1,0,1,0,0,0.0335195530726257,0.0484140233722871,0.00149535944170644,0.000994010833849454,0,1
"C10257",0.504760026280038,1,0.00652371136206945,0,0.0142186666666667,0.285115939152868,1,0,1,0.277778,0.0975609756097561,0.0335195530726257,0.398998330550918,0.216749444232248,0.0327400412688015,0,1
"C10258",0.416872413598612,1,0.0749908696181471,0.0869386979054862,0.00594622222222222,0,1,1,0.5,0,0,0.273743016759777,0.415692821368948,0.0524000779831503,0.0250278075915144,0,1
"C10259",0.123114069858451,1,0.0212406022320343,0.0255544174921034,0,0.0849428464158271,0.25,0.25,0,0.222222,0.0487804878048781,0.0391061452513966,0.131886477462437,0.0598093495178159,0.00937994333196364,0,1
"C10260",0.0523276253470688,1,0.0137839707811467,0,0.0300426666666667,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.0365043485084662,0.0180911219329705,0.083333,1
"C10261",0.00102441343576508,1,0.00393845215200704,0,0.008584,0,0.416667,0,0.416667,0,0,0.0139664804469274,0.0651085141903172,0.00434558411075039,0.000941623990766824,0.25,1
"C10262",0.00974840950797556,1,0.0347317482596197,0.0417855193351529,0,0,1,1,0,0,0,0.0363128491620112,0.382303839732888,0.0285676052725726,0.00239874667145608,1,1
"C10263",0.280169306555736,1,0,0,0,0.00994879990754888,0,0,0,0.111111333333333,0.016260162601626,0,0.198664440734558,0.0266212721247797,0.0163588571669076,0,1
"C10265",0.00116521144506129,0.363636,0.00477491951907409,0,0.0104071111111111,0,0.363636,0,0.272727,0,0,0.0111731843575419,0.0484140233722871,0.00946071413216529,0.0019626506206452,0.5,0.833333333333333
"C10266",0.000308340402056078,0.818182,0.000605225535215745,0.000728142537336318,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.332220367278798,0.00151600743843222,0.000989135011510832,0,1
"C10267",0.0551115283698277,1,0.0269714844563278,0.0269057008801251,0.0100426666666667,0.0164256732015072,0.833333,0.75,0.416667,0.166666666666667,0.0487804878048781,0.0782122905027933,0.365609348914858,0.0158184786222769,0.00300546242310963,0,1
